装备类别,equipment_id,名称,career,职业,quality_tier,品质,部位,底材/基础装备ID,元素,技能/被动/效果ID,核心技能ID,套装ID,来源
防具,3001161,破境头盔,0,全职业,3,紫/稀世,槽位104,3001161,,0,,0,src/conf/conf_armor.erl:20917
防具,3001162,破境头盔,0,全职业,3,紫/稀世,槽位104,3001162,,0,,0,src/conf/conf_armor.erl:20935
防具,3001163,破境头盔,0,全职业,3,紫/稀世,槽位104,3001163,,0,,0,src/conf/conf_armor.erl:20953
防具,3001164,破境头盔,0,全职业,3,紫/稀世,槽位104,3001164,,0,,0,src/conf/conf_armor.erl:20971
防具,3001165,破境头盔,0,全职业,3,紫/稀世,槽位104,3001165,,0,,0,src/conf/conf_armor.erl:20989
防具,3001166,破境头盔,0,全职业,3,紫/稀世,槽位104,3001166,,0,,0,src/conf/conf_armor.erl:21007
防具,3001167,破境头盔,0,全职业,3,紫/稀世,槽位104,3001167,,0,,0,src/conf/conf_armor.erl:21025
防具,3001168,破境头盔,0,全职业,3,紫/稀世,槽位104,3001168,,0,,0,src/conf/conf_armor.erl:21043
防具,3001169,破境头盔,0,全职业,3,紫/稀世,槽位104,3001169,,0,,0,src/conf/conf_armor.erl:21061
防具,3001170,破境头盔,0,全职业,3,紫/稀世,槽位104,3001170,,0,,0,src/conf/conf_armor.erl:21079
防具,3001171,启程披风,0,全职业,3,紫/稀世,槽位105,3001171,,0,,0,src/conf/conf_armor.erl:21097
防具,3001172,启程披风,0,全职业,3,紫/稀世,槽位105,3001172,,0,,0,src/conf/conf_armor.erl:21115
防具,3001173,启程披风,0,全职业,3,紫/稀世,槽位105,3001173,,0,,0,src/conf/conf_armor.erl:21133
防具,3001174,启程披风,0,全职业,3,紫/稀世,槽位105,3001174,,0,,0,src/conf/conf_armor.erl:21151
防具,3001175,启程披风,0,全职业,3,紫/稀世,槽位105,3001175,,0,,0,src/conf/conf_armor.erl:21169
防具,3001176,启程披风,0,全职业,3,紫/稀世,槽位105,3001176,,0,,0,src/conf/conf_armor.erl:21187
防具,3001177,启程披风,0,全职业,3,紫/稀世,槽位105,3001177,,0,,0,src/conf/conf_armor.erl:21205
防具,3001178,启程披风,0,全职业,3,紫/稀世,槽位105,3001178,,0,,0,src/conf/conf_armor.erl:21223
防具,3001179,启程披风,0,全职业,3,紫/稀世,槽位105,3001179,,0,,0,src/conf/conf_armor.erl:21241
防具,3001180,启程披风,0,全职业,3,紫/稀世,槽位105,3001180,,0,,0,src/conf/conf_armor.erl:21259
防具,3001181,寻路披风,0,全职业,3,紫/稀世,槽位105,3001181,,0,,0,src/conf/conf_armor.erl:21277
防具,3001182,寻路披风,0,全职业,3,紫/稀世,槽位105,3001182,,0,,0,src/conf/conf_armor.erl:21295
防具,3001183,寻路披风,0,全职业,3,紫/稀世,槽位105,3001183,,0,,0,src/conf/conf_armor.erl:21313
防具,3001184,寻路披风,0,全职业,3,紫/稀世,槽位105,3001184,,0,,0,src/conf/conf_armor.erl:21331
防具,3001185,寻路披风,0,全职业,3,紫/稀世,槽位105,3001185,,0,,0,src/conf/conf_armor.erl:21349
防具,3001186,寻路披风,0,全职业,3,紫/稀世,槽位105,3001186,,0,,0,src/conf/conf_armor.erl:21367
防具,3001187,寻路披风,0,全职业,3,紫/稀世,槽位105,3001187,,0,,0,src/conf/conf_armor.erl:21385
防具,3001188,寻路披风,0,全职业,3,紫/稀世,槽位105,3001188,,0,,0,src/conf/conf_armor.erl:21403
防具,3001189,寻路披风,0,全职业,3,紫/稀世,槽位105,3001189,,0,,0,src/conf/conf_armor.erl:21421
防具,3001190,寻路披风,0,全职业,3,紫/稀世,槽位105,3001190,,0,,0,src/conf/conf_armor.erl:21439
防具,3001191,远行披风,0,全职业,3,紫/稀世,槽位105,3001191,,0,,0,src/conf/conf_armor.erl:21457
防具,3001192,远行披风,0,全职业,3,紫/稀世,槽位105,3001192,,0,,0,src/conf/conf_armor.erl:21475
防具,3001193,远行披风,0,全职业,3,紫/稀世,槽位105,3001193,,0,,0,src/conf/conf_armor.erl:21493
防具,3001194,远行披风,0,全职业,3,紫/稀世,槽位105,3001194,,0,,0,src/conf/conf_armor.erl:21511
防具,3001195,远行披风,0,全职业,3,紫/稀世,槽位105,3001195,,0,,0,src/conf/conf_armor.erl:21529
防具,3001196,远行披风,0,全职业,3,紫/稀世,槽位105,3001196,,0,,0,src/conf/conf_armor.erl:21547
防具,3001197,远行披风,0,全职业,3,紫/稀世,槽位105,3001197,,0,,0,src/conf/conf_armor.erl:21565
防具,3001198,远行披风,0,全职业,3,紫/稀世,槽位105,3001198,,0,,0,src/conf/conf_armor.erl:21583
防具,3001199,远行披风,0,全职业,3,紫/稀世,槽位105,3001199,,0,,0,src/conf/conf_armor.erl:21601
防具,3001200,远行披风,0,全职业,3,紫/稀世,槽位105,3001200,,0,,0,src/conf/conf_armor.erl:21619
防具,3001201,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001201,,0,,0,src/conf/conf_armor.erl:21637
防具,3001202,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001202,,0,,0,src/conf/conf_armor.erl:21655
防具,3001203,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001203,,0,,0,src/conf/conf_armor.erl:21673
防具,3001204,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001204,,0,,0,src/conf/conf_armor.erl:21691
防具,3001205,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001205,,0,,0,src/conf/conf_armor.erl:21709
防具,3001206,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001206,,0,,0,src/conf/conf_armor.erl:21727
防具,3001207,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001207,,0,,0,src/conf/conf_armor.erl:21745
防具,3001208,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001208,,0,,0,src/conf/conf_armor.erl:21763
防具,3001209,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001209,,0,,0,src/conf/conf_armor.erl:21781
防具,3001210,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001210,,0,,0,src/conf/conf_armor.erl:21799
防具,3001211,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001211,,0,,0,src/conf/conf_armor.erl:21817
防具,3001212,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001212,,0,,0,src/conf/conf_armor.erl:21835
防具,3001213,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001213,,0,,0,src/conf/conf_armor.erl:21853
防具,3001214,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001214,,0,,0,src/conf/conf_armor.erl:21871
防具,3001215,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001215,,0,,0,src/conf/conf_armor.erl:21889
防具,3001216,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001216,,0,,0,src/conf/conf_armor.erl:21907
防具,3001217,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001217,,0,,0,src/conf/conf_armor.erl:21925
防具,3001218,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001218,,0,,0,src/conf/conf_armor.erl:21943
防具,3001219,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001219,,0,,0,src/conf/conf_armor.erl:21961
防具,3001220,拓荒披风,0,全职业,3,紫/稀世,槽位105,3001220,,0,,0,src/conf/conf_armor.erl:21979
防具,3001221,远征披风,0,全职业,3,紫/稀世,槽位105,3001221,,0,,0,src/conf/conf_armor.erl:21997
防具,3001222,远征披风,0,全职业,3,紫/稀世,槽位105,3001222,,0,,0,src/conf/conf_armor.erl:22015
防具,3001223,远征披风,0,全职业,3,紫/稀世,槽位105,3001223,,0,,0,src/conf/conf_armor.erl:22033
防具,3001224,远征披风,0,全职业,3,紫/稀世,槽位105,3001224,,0,,0,src/conf/conf_armor.erl:22051
防具,3001225,远征披风,0,全职业,3,紫/稀世,槽位105,3001225,,0,,0,src/conf/conf_armor.erl:22069
防具,3001226,远征披风,0,全职业,3,紫/稀世,槽位105,3001226,,0,,0,src/conf/conf_armor.erl:22087
防具,3001227,远征披风,0,全职业,3,紫/稀世,槽位105,3001227,,0,,0,src/conf/conf_armor.erl:22105
防具,3001228,远征披风,0,全职业,3,紫/稀世,槽位105,3001228,,0,,0,src/conf/conf_armor.erl:22123
防具,3001229,远征披风,0,全职业,3,紫/稀世,槽位105,3001229,,0,,0,src/conf/conf_armor.erl:22141
防具,3001230,远征披风,0,全职业,3,紫/稀世,槽位105,3001230,,0,,0,src/conf/conf_armor.erl:22159
防具,3001231,远征披风,0,全职业,3,紫/稀世,槽位105,3001231,,0,,0,src/conf/conf_armor.erl:22177
防具,3001232,远征披风,0,全职业,3,紫/稀世,槽位105,3001232,,0,,0,src/conf/conf_armor.erl:22195
防具,3001233,远征披风,0,全职业,3,紫/稀世,槽位105,3001233,,0,,0,src/conf/conf_armor.erl:22213
防具,3001234,远征披风,0,全职业,3,紫/稀世,槽位105,3001234,,0,,0,src/conf/conf_armor.erl:22231
防具,3001235,远征披风,0,全职业,3,紫/稀世,槽位105,3001235,,0,,0,src/conf/conf_armor.erl:22249
防具,3001236,远征披风,0,全职业,3,紫/稀世,槽位105,3001236,,0,,0,src/conf/conf_armor.erl:22267
防具,3001237,远征披风,0,全职业,3,紫/稀世,槽位105,3001237,,0,,0,src/conf/conf_armor.erl:22285
防具,3001238,远征披风,0,全职业,3,紫/稀世,槽位105,3001238,,0,,0,src/conf/conf_armor.erl:22303
防具,3001239,远征披风,0,全职业,3,紫/稀世,槽位105,3001239,,0,,0,src/conf/conf_armor.erl:22321
防具,3001240,远征披风,0,全职业,3,紫/稀世,槽位105,3001240,,0,,0,src/conf/conf_armor.erl:22339
防具,3001241,破境披风,0,全职业,3,紫/稀世,槽位105,3001241,,0,,0,src/conf/conf_armor.erl:22357
防具,3001242,破境披风,0,全职业,3,紫/稀世,槽位105,3001242,,0,,0,src/conf/conf_armor.erl:22375
防具,3001243,破境披风,0,全职业,3,紫/稀世,槽位105,3001243,,0,,0,src/conf/conf_armor.erl:22393
防具,3001244,破境披风,0,全职业,3,紫/稀世,槽位105,3001244,,0,,0,src/conf/conf_armor.erl:22411
防具,3001245,破境披风,0,全职业,3,紫/稀世,槽位105,3001245,,0,,0,src/conf/conf_armor.erl:22429
防具,3001246,破境披风,0,全职业,3,紫/稀世,槽位105,3001246,,0,,0,src/conf/conf_armor.erl:22447
防具,3001247,破境披风,0,全职业,3,紫/稀世,槽位105,3001247,,0,,0,src/conf/conf_armor.erl:22465
防具,3001248,破境披风,0,全职业,3,紫/稀世,槽位105,3001248,,0,,0,src/conf/conf_armor.erl:22483
防具,3001249,破境披风,0,全职业,3,紫/稀世,槽位105,3001249,,0,,0,src/conf/conf_armor.erl:22501
防具,3001250,破境披风,0,全职业,3,紫/稀世,槽位105,3001250,,0,,0,src/conf/conf_armor.erl:22519
防具,3001251,破境披风,0,全职业,3,紫/稀世,槽位105,3001251,,0,,0,src/conf/conf_armor.erl:22537
防具,3001252,破境披风,0,全职业,3,紫/稀世,槽位105,3001252,,0,,0,src/conf/conf_armor.erl:22555
防具,3001253,破境披风,0,全职业,3,紫/稀世,槽位105,3001253,,0,,0,src/conf/conf_armor.erl:22573
防具,3001254,破境披风,0,全职业,3,紫/稀世,槽位105,3001254,,0,,0,src/conf/conf_armor.erl:22591
防具,3001255,破境披风,0,全职业,3,紫/稀世,槽位105,3001255,,0,,0,src/conf/conf_armor.erl:22609
防具,3001256,破境披风,0,全职业,3,紫/稀世,槽位105,3001256,,0,,0,src/conf/conf_armor.erl:22627
防具,3001257,破境披风,0,全职业,3,紫/稀世,槽位105,3001257,,0,,0,src/conf/conf_armor.erl:22645
防具,3001258,破境披风,0,全职业,3,紫/稀世,槽位105,3001258,,0,,0,src/conf/conf_armor.erl:22663
防具,3001259,破境披风,0,全职业,3,紫/稀世,槽位105,3001259,,0,,0,src/conf/conf_armor.erl:22681
防具,3001260,破境披风,0,全职业,3,紫/稀世,槽位105,3001260,,0,,0,src/conf/conf_armor.erl:22699
防具,3001261,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001261,,0,,0,src/conf/conf_armor.erl:22717
防具,3001262,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001262,,0,,0,src/conf/conf_armor.erl:22735
防具,3001263,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001263,,0,,0,src/conf/conf_armor.erl:22753
防具,3001264,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001264,,0,,0,src/conf/conf_armor.erl:22771
防具,3001265,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001265,,0,,0,src/conf/conf_armor.erl:22789
防具,3001266,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001266,,0,,0,src/conf/conf_armor.erl:22807
防具,3001267,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001267,,0,,0,src/conf/conf_armor.erl:22825
防具,3001268,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001268,,0,,0,src/conf/conf_armor.erl:22843
防具,3001269,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001269,,0,,0,src/conf/conf_armor.erl:22861
防具,3001270,启程胸甲,0,全职业,3,紫/稀世,槽位106,3001270,,0,,0,src/conf/conf_armor.erl:22879
防具,3001271,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001271,,0,,0,src/conf/conf_armor.erl:22897
防具,3001272,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001272,,0,,0,src/conf/conf_armor.erl:22915
防具,3001273,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001273,,0,,0,src/conf/conf_armor.erl:22933
防具,3001274,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001274,,0,,0,src/conf/conf_armor.erl:22951
防具,3001275,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001275,,0,,0,src/conf/conf_armor.erl:22969
防具,3001276,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001276,,0,,0,src/conf/conf_armor.erl:22987
防具,3001277,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001277,,0,,0,src/conf/conf_armor.erl:23005
防具,3001278,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001278,,0,,0,src/conf/conf_armor.erl:23023
防具,3001279,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001279,,0,,0,src/conf/conf_armor.erl:23041
防具,3001280,寻路胸甲,0,全职业,3,紫/稀世,槽位106,3001280,,0,,0,src/conf/conf_armor.erl:23059
防具,3001281,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001281,,0,,0,src/conf/conf_armor.erl:23077
防具,3001282,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001282,,0,,0,src/conf/conf_armor.erl:23095
防具,3001283,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001283,,0,,0,src/conf/conf_armor.erl:23113
防具,3001284,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001284,,0,,0,src/conf/conf_armor.erl:23131
防具,3001285,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001285,,0,,0,src/conf/conf_armor.erl:23149
防具,3001286,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001286,,0,,0,src/conf/conf_armor.erl:23167
防具,3001287,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001287,,0,,0,src/conf/conf_armor.erl:23185
防具,3001288,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001288,,0,,0,src/conf/conf_armor.erl:23203
防具,3001289,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001289,,0,,0,src/conf/conf_armor.erl:23221
防具,3001290,远行胸甲,0,全职业,3,紫/稀世,槽位106,3001290,,0,,0,src/conf/conf_armor.erl:23239
防具,3001291,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001291,,0,,0,src/conf/conf_armor.erl:23257
防具,3001292,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001292,,0,,0,src/conf/conf_armor.erl:23275
防具,3001293,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001293,,0,,0,src/conf/conf_armor.erl:23293
防具,3001294,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001294,,0,,0,src/conf/conf_armor.erl:23311
防具,3001295,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001295,,0,,0,src/conf/conf_armor.erl:23329
防具,3001296,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001296,,0,,0,src/conf/conf_armor.erl:23347
防具,3001297,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001297,,0,,0,src/conf/conf_armor.erl:23365
防具,3001298,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001298,,0,,0,src/conf/conf_armor.erl:23383
防具,3001299,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001299,,0,,0,src/conf/conf_armor.erl:23401
防具,3001300,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001300,,0,,0,src/conf/conf_armor.erl:23419
防具,3001301,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001301,,0,,0,src/conf/conf_armor.erl:23437
防具,3001302,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001302,,0,,0,src/conf/conf_armor.erl:23455
防具,3001303,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001303,,0,,0,src/conf/conf_armor.erl:23473
防具,3001304,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001304,,0,,0,src/conf/conf_armor.erl:23491
防具,3001305,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001305,,0,,0,src/conf/conf_armor.erl:23509
防具,3001306,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001306,,0,,0,src/conf/conf_armor.erl:23527
防具,3001307,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001307,,0,,0,src/conf/conf_armor.erl:23545
防具,3001308,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001308,,0,,0,src/conf/conf_armor.erl:23563
防具,3001309,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001309,,0,,0,src/conf/conf_armor.erl:23581
防具,3001310,拓荒胸甲,0,全职业,3,紫/稀世,槽位106,3001310,,0,,0,src/conf/conf_armor.erl:23599
防具,3001311,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001311,,0,,0,src/conf/conf_armor.erl:23617
防具,3001312,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001312,,0,,0,src/conf/conf_armor.erl:23635
防具,3001313,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001313,,0,,0,src/conf/conf_armor.erl:23653
防具,3001314,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001314,,0,,0,src/conf/conf_armor.erl:23671
防具,3001315,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001315,,0,,0,src/conf/conf_armor.erl:23689
防具,3001316,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001316,,0,,0,src/conf/conf_armor.erl:23707
防具,3001317,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001317,,0,,0,src/conf/conf_armor.erl:23725
防具,3001318,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001318,,0,,0,src/conf/conf_armor.erl:23743
防具,3001319,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001319,,0,,0,src/conf/conf_armor.erl:23761
防具,3001320,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001320,,0,,0,src/conf/conf_armor.erl:23779
防具,3001321,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001321,,0,,0,src/conf/conf_armor.erl:23797
防具,3001322,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001322,,0,,0,src/conf/conf_armor.erl:23815
防具,3001323,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001323,,0,,0,src/conf/conf_armor.erl:23833
防具,3001324,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001324,,0,,0,src/conf/conf_armor.erl:23851
防具,3001325,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001325,,0,,0,src/conf/conf_armor.erl:23869
防具,3001326,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001326,,0,,0,src/conf/conf_armor.erl:23887
防具,3001327,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001327,,0,,0,src/conf/conf_armor.erl:23905
防具,3001328,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001328,,0,,0,src/conf/conf_armor.erl:23923
防具,3001329,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001329,,0,,0,src/conf/conf_armor.erl:23941
防具,3001330,远征胸甲,0,全职业,3,紫/稀世,槽位106,3001330,,0,,0,src/conf/conf_armor.erl:23959
防具,3001331,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001331,,0,,0,src/conf/conf_armor.erl:23977
防具,3001332,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001332,,0,,0,src/conf/conf_armor.erl:23995
防具,3001333,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001333,,0,,0,src/conf/conf_armor.erl:24013
防具,3001334,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001334,,0,,0,src/conf/conf_armor.erl:24031
防具,3001335,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001335,,0,,0,src/conf/conf_armor.erl:24049
防具,3001336,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001336,,0,,0,src/conf/conf_armor.erl:24067
防具,3001337,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001337,,0,,0,src/conf/conf_armor.erl:24085
防具,3001338,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001338,,0,,0,src/conf/conf_armor.erl:24103
防具,3001339,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001339,,0,,0,src/conf/conf_armor.erl:24121
防具,3001340,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001340,,0,,0,src/conf/conf_armor.erl:24139
防具,3001341,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001341,,0,,0,src/conf/conf_armor.erl:24157
防具,3001342,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001342,,0,,0,src/conf/conf_armor.erl:24175
防具,3001343,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001343,,0,,0,src/conf/conf_armor.erl:24193
防具,3001344,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001344,,0,,0,src/conf/conf_armor.erl:24211
防具,3001345,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001345,,0,,0,src/conf/conf_armor.erl:24229
防具,3001346,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001346,,0,,0,src/conf/conf_armor.erl:24247
防具,3001347,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001347,,0,,0,src/conf/conf_armor.erl:24265
防具,3001348,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001348,,0,,0,src/conf/conf_armor.erl:24283
防具,3001349,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001349,,0,,0,src/conf/conf_armor.erl:24301
防具,3001350,破境胸甲,0,全职业,3,紫/稀世,槽位106,3001350,,0,,0,src/conf/conf_armor.erl:24319
防具,3001351,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001351,,0,,0,src/conf/conf_armor.erl:24337
防具,3001352,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001352,,0,,0,src/conf/conf_armor.erl:24355
防具,3001353,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001353,,0,,0,src/conf/conf_armor.erl:24373
防具,3001354,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001354,,0,,0,src/conf/conf_armor.erl:24391
防具,3001355,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001355,,0,,0,src/conf/conf_armor.erl:24409
防具,3001356,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001356,,0,,0,src/conf/conf_armor.erl:24427
防具,3001357,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001357,,0,,0,src/conf/conf_armor.erl:24445
防具,3001358,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001358,,0,,0,src/conf/conf_armor.erl:24463
防具,3001359,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001359,,0,,0,src/conf/conf_armor.erl:24481
防具,3001360,启程鞋子,0,全职业,3,紫/稀世,槽位107,3001360,,0,,0,src/conf/conf_armor.erl:24499
防具,3001361,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001361,,0,,0,src/conf/conf_armor.erl:24517
防具,3001362,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001362,,0,,0,src/conf/conf_armor.erl:24535
防具,3001363,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001363,,0,,0,src/conf/conf_armor.erl:24553
防具,3001364,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001364,,0,,0,src/conf/conf_armor.erl:24571
防具,3001365,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001365,,0,,0,src/conf/conf_armor.erl:24589
防具,3001366,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001366,,0,,0,src/conf/conf_armor.erl:24607
防具,3001367,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001367,,0,,0,src/conf/conf_armor.erl:24625
防具,3001368,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001368,,0,,0,src/conf/conf_armor.erl:24643
防具,3001369,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001369,,0,,0,src/conf/conf_armor.erl:24661
防具,3001370,寻路鞋子,0,全职业,3,紫/稀世,槽位107,3001370,,0,,0,src/conf/conf_armor.erl:24679
防具,3001371,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001371,,0,,0,src/conf/conf_armor.erl:24697
防具,3001372,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001372,,0,,0,src/conf/conf_armor.erl:24715
防具,3001373,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001373,,0,,0,src/conf/conf_armor.erl:24733
防具,3001374,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001374,,0,,0,src/conf/conf_armor.erl:24751
防具,3001375,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001375,,0,,0,src/conf/conf_armor.erl:24769
防具,3001376,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001376,,0,,0,src/conf/conf_armor.erl:24787
防具,3001377,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001377,,0,,0,src/conf/conf_armor.erl:24805
防具,3001378,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001378,,0,,0,src/conf/conf_armor.erl:24823
防具,3001379,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001379,,0,,0,src/conf/conf_armor.erl:24841
防具,3001380,远行鞋子,0,全职业,3,紫/稀世,槽位107,3001380,,0,,0,src/conf/conf_armor.erl:24859
防具,3001381,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001381,,0,,0,src/conf/conf_armor.erl:24877
防具,3001382,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001382,,0,,0,src/conf/conf_armor.erl:24895
防具,3001383,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001383,,0,,0,src/conf/conf_armor.erl:24913
防具,3001384,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001384,,0,,0,src/conf/conf_armor.erl:24931
防具,3001385,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001385,,0,,0,src/conf/conf_armor.erl:24949
防具,3001386,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001386,,0,,0,src/conf/conf_armor.erl:24967
防具,3001387,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001387,,0,,0,src/conf/conf_armor.erl:24985
防具,3001388,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001388,,0,,0,src/conf/conf_armor.erl:25003
防具,3001389,拓荒鞋子,0,全职业,3,紫/稀世,槽位107,3001389,,0,,0,src/conf/conf_armor.erl:25021
